product_id,description,unit_price,unit_original_price,unit_min_price,details,logo_url,mercado,uf,city,neighborhood,merchant_id
05ae4d25-f744-49b7-bbbb-af23ab0f24e5,Requeijão Cremoso Betânia 200g,9.70,,9.70,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180112_gojjiqhcthc.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
d26f4909-aa87-449b-becc-2bda574e0d5a,Requeijão Cremoso Light Betânia 200g,9.70,,9.70,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180141_1fiagohjf1gj.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
499f23a0-8a4e-4a64-b11c-996dcd438290,Requeijão Cremoso Tradicional Betânia 400g,13.93,,13.93,Embalagem 400g,820af392-002c-47b1-bfae-d7ef31743c7f/202210200210_wdtbthdm33.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
849dbb37-66b0-4f3b-9d47-2f9b572b84d1,Requeijão Light Zero Lactose Betânia 200g,10.69,,10.69,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180103_vu1vdx8eww.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
d81ad59c-a7a7-474b-8654-31055a29a582,Bebida Láctea Betânia Graviola 900g,4.30,,4.30,Unidade 900g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180542_o2nobduje3l.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
ea77c25c-5b24-43d6-bf98-95644471990a,Bebida Láctea de Morango Betânia 540g,4.84,,4.84,Bandeja 540g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180101_2p9wtsjo284.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
d4318ab7-ef72-495b-befc-9ecb624d975d,Bebida Láctea de Morango e Ameixa Betânia 540g,4.20,,4.20,Bandeja 540g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180618_ctqdtwczy4e.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
95bb7411-4b63-4d12-ae58-14cc3ed4869b,Coalhada Desnatada Betânia 140g,3.56,,3.56,Embalagem 140g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180546_s3cc5pn0el.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
fc88c73b-9794-416b-ad21-523308f7efbe,Coalhada Integral Adoçada Betânia 140g,3.56,,3.56,Embalagem 140g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180546_rpsyaz3tyc.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
a45643d6-494e-4687-8a09-5b5f63d1f160,Iogurte Betânia Coco 540g,4.84,,4.84,Bandeja 540g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180101_v6hshgzmg3d.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
2f29e62d-a114-4396-9e9a-7ef0fb5d9759,Iogurte Betânia Morango Bandejão 720g Leve 8 Pague 7,6.46,,6.46,Bandeja 720g,820af392-002c-47b1-bfae-d7ef31743c7f/202210190030_atr4d4rotie.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
d7bd4ce3-89eb-4927-8220-ff6de2f9713e,Iogurte Bicamada de Morango Betânia 150g,4.20,,4.20,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180105_h2zjnd6w29h.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
fef324ed-42dd-4d03-a490-7cade0a4f704,Iogurte Desnatado de Mel Betânia 900g,12.52,,12.52,Embalagem 900g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180622_kvqo4lwn1wb.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
c4b09916-affb-40b1-9598-97252952019a,Iogurte Integral Sabor Uva Betânia Kids Merendinha 100g,3.34,,3.34,,,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
116ef01c-2afa-4649-842a-b3c6c502f18d,Iogurte Natural Betânia Mel 170g,3.76,,3.76,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180454_whpbe788pcn.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
9fa7cc87-f68d-4e1c-a34b-c15c3ec35459,Iogurte Natural Integral Betânia 170g,3.76,,3.76,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180618_4jrh91byc1r.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
c1f3de27-54a9-4a73-813e-9d29e9e22513,Iogurte Parcialmente Desnatado de Ameixa Betânia 170g,3.22,,3.22,Unidade 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180523_xno1lz4sjfb.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
a2f4327a-ffb5-4c44-8bba-8d10f71fcab0,Iogurte Yobem Triplo Zero Lactose Ameixa Betânia 170g,3.76,,3.76,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061205_bbb9e0tzxki.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
e1763480-bc3a-44a0-a254-6d00a48a0475,Iogurte Yobem Triplo Zero Lactose Ameixa Betânia 850g,12.85,,12.85,Embalagem 850g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061223_98piuvvq819.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
4c17cf55-754a-46a7-8cb4-735adf2bce0e,Iogurte Yobem Triplo Zero Lactose Morango Betânia 170g,3.76,,3.76,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061207_nfpwbm66wps.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
769c796c-a43b-4cfb-a701-6cfa5f4d93f1,Iogurte Yobem Triplo Zero Lactose Morango Betânia 800g,12.85,,12.85,Embalagem 800g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061205_45a4y4k2s4h.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
6bf44da8-9d51-4f28-a8b9-28524365e2f7,Iogurte Yobem Triplo Zero Lactose Papaia com Linhaça Betânia 170g,3.76,,3.76,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061214_fl3wegu97si.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
1dd65a2f-cdd2-4b12-8bb4-e5fef847a7b4,Iogurte Yobem Triplo Zero Lactose Papaia com Linhaça Betânia 850g,12.85,,12.85,Embalagem 850g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061214_4jzhzwx8z3r.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
0d9fe30d-cb89-4248-8bb7-3df8486b96db,"Iogurte com Polpa de Morango, Banana e Maçã Betânia 540g",6.25,,6.25,Embalagem 540g,820af392-002c-47b1-bfae-d7ef31743c7f/202210311357_il100ovmoa.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
2d434282-75bd-4361-ad21-52905c8db15a,Iogurte de Frutas Vermelhas Betânia 170g,3.22,,3.22,Unidade 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180542_737k0t5ua6l.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
a1ee719a-9b00-4710-9969-685e740896f7,Iogurte de Mel Betânia 170g,3.22,,3.22,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180542_hx4pibk18np.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
bcec7b57-16dd-4385-8032-b0f8b0b4a32c,Iogurte de Morango Betânia 170g,3.22,,3.22,Garrafa 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202308041735_fyen0c2hhv.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
778a7e65-8bc8-40ed-a1c4-9620bb88e767,Iogurte de Morango Betânia 900g,12.52,,12.52,Embalagem 900g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180543_uf9re3pm23.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
7c36a608-32c4-46d8-981e-914885bf3ccd,"Iogurte de Morango Parcialmente Desnatado Betânia 1,25kg",11.77,,11.77,"Embalagem 1,35kg",820af392-002c-47b1-bfae-d7ef31743c7f/202210180941_3jy3axg1d4.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
ec43a736-3682-492e-af55-931bdbd9e308,Leite Fermentado Adoçado Betânia 850g,13.39,,13.39,Embalagem 850g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180544_xhiby5m4mid.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
8a3c6b1b-578d-40de-9621-27ce226dabe2,Leite Fermentado Betânia Desnatado Adoçado 170g,4.09,,4.09,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180543_s1gzg0jrclk.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
ebdf7a06-e638-4031-bb45-a76addb18c2f,Leite Fermentado Desnatado Kids de Laranja Betânia 80g,7.66,,7.66,Embalagem 80g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180728_pxmxy677ple.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
6be2a519-f265-4c5a-bd0e-1a903c73df49,Petit Suisse Kids Morango Betânia 360g,8.19,,8.19,Embalagem 360g,820af392-002c-47b1-bfae-d7ef31743c7f/202210311357_mgzwb13mdyk.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
6a8e3bef-2cf1-45aa-a355-932d7869b509,Creme Culinário Embaré 200g,2.32,,2.32,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202211281058_ujo2g2uv848.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
bb6d887c-b1b4-4af5-93a5-eadfe04ac229,Leite Condensado Semidesnatado Betânia 395g,6.42,,6.42,Embalagem 395g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180241_zvsb3oyih1c.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
311407bd-cb7f-4b0b-9181-a45d5febd482,Leite Betânia Zero Lactose 1l,7.33,,7.33,Embalagem 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202210180100_ah67jxc3inn.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
362dc933-c1dd-476f-ad85-21c0ffe29a1f,Leite em Pó Desnatado Camponesa 200g,9.49,,9.49,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061037_764q5v67n9g.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
46da85d3-dfc5-4aea-907a-013524e32118,Leite Uht Desnatado Betânia 1l,6.24,,6.24,Embalagem 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202210180100_g0z9bxazo7.jpg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
99318b84-06e1-4c35-bfe1-4445cdd0abdf,Leite Uht Integral Betânia 1l,6.24,,6.24,Caixa 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202503120945_0j5jh6jt5ua.jpeg,Atacadão Lauro de Freitas Caji,BA,Salvador,CEASA,e45bdf1b-2d7e-4e10-9337-ca3288b354c3
5d913770-23ad-4b95-ab18-7c1db9bfa4cf,Caramelos de Leite Embaré Leite Condensado 660g,20.32,,20.32,Embalagem 660g,820af392-002c-47b1-bfae-d7ef31743c7f/202307271315_71pyiu0if4a.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
07978a17-befe-44ac-9cc2-dc5cb572f8e7,Bala Embaré Caramelo Chocolate Pacote 150g,9.38,,9.38,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307060258_ctnoz2dr8xp.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
22a3ab85-fa82-4b34-946b-60a015639232,Bala Embaré Caramelo de Leite Condensado 150g,9.38,,9.38,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180546_qlesj0sxiq.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
cbebdbd4-48b3-4487-a39f-1c1ea2b58160,Bala Embaré Toffees Sortidos 150g,6.86,,6.86,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307070927_amrdmqtf9qc.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
fa1054f6-b1c9-4ac7-825a-07092f33379c,Bala Embaré Toffees Sortidos 600g,22.68,,22.68,Embalagem 600g,820af392-002c-47b1-bfae-d7ef31743c7f/202210192124_jc2t628hr3.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
b9fd1e25-a35c-405e-822b-545e517d193f,Caramelo Meio a Meio Embaré Leite Coco 150g,6.86,,6.86,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307040758_poat46mbs3j.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
1ce83848-5225-499b-a2bf-91b135a133cb,Caramelo Meio a Meio Leite e Chocolate Embaré 150g,8.15,,8.15,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210182211_rqfhgfvv6g.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
7a9e160e-f494-4439-93e9-170bb56f9bd6,Caramelo de Leite Embaré Baunilha 660g,20.32,,20.32,Embalagem 660g,820af392-002c-47b1-bfae-d7ef31743c7f/202308041729_6le8708gxd.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
2212de15-2456-4a72-bbca-7846efeb0eae,Chocolate de Laranja Embaré 1un,62.96,,62.96,Unidade 1un,820af392-002c-47b1-bfae-d7ef31743c7f/202210192159_ccnswa237q.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
2fc22b8e-3029-49be-81c7-7f9b983060ad,Creme de Leite Betânia 200g,3.52,,3.52,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180058_z5cpposrkl.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
726934d0-45ad-48d4-adca-b79e85d93d72,Leite Condensado Semidesnatado Betânia 395g,6.59,,6.59,Embalagem 395g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180241_zvsb3oyih1c.jpg,Atakarejo - Lauro de Freitas,BA,Salvador,CEASA,86ce91b4-cbfc-459a-bedf-e5b60b55fd5c
6f3868f1-e615-433b-a088-1eda04265a45,Bala Embaré Caramelo Chocolate Pacote 150g,7.83,,7.83,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307060258_ctnoz2dr8xp.jpg,Primato Supermercados - Vl Pioneiro,PR,Toledo,Jardim Cassandra,bfdc8fa5-71d1-4a4c-833b-8a3355518be0
40f7fbdb-4249-4bfe-88f6-362c2769c521,Bala Embaré Toffees Sortidos 150g,6.71,,6.71,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307070927_amrdmqtf9qc.jpg,Primato Supermercados - Vl Pioneiro,PR,Toledo,Jardim Cassandra,bfdc8fa5-71d1-4a4c-833b-8a3355518be0
3cd36f2e-d495-4b77-9d5f-f8492fce9fe2,Caramelo de Leite Embaré Baunilha 150g,5.59,,5.59,Pacote 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202307252139_6dqy9bel76m.jpg,Primato Supermercados - Vl Pioneiro,PR,Toledo,Jardim Cassandra,bfdc8fa5-71d1-4a4c-833b-8a3355518be0
d7866299-a6f8-4e34-b93f-d9fb33234ca5,Manteiga com Sal Betânia 200g,17.90,,17.90,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180529_dz12g4egdm.jpg,Barateiro -  Dom Severino,MA,Timon,São Francisco,8d07f2cc-465f-488e-b5e6-7de169dd4874
89ff059a-f1b2-4eec-81d2-bf86009b18e2,Manteiga com Sal Betânia 500g,36.50,,36.50,Embalagem 500g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180530_t7d7gienn3b.jpg,Barateiro -  Dom Severino,MA,Timon,São Francisco,8d07f2cc-465f-488e-b5e6-7de169dd4874
f9a74288-f36f-4eec-b36b-5355cbc8cef3,Bebida Láctea Bi Camada de Ameixa Betânia 150g,4.09,,4.09,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180539_e3yx0swc71.jpg,Barateiro -  Dom Severino,MA,Timon,São Francisco,8d07f2cc-465f-488e-b5e6-7de169dd4874
3919d1f1-031c-4002-986b-177c27d7869c,Manteiga com Sal Betânia 200g,15.90,,15.90,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180529_dz12g4egdm.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
48b24efe-129f-41e1-9a63-28724b0c38e5,Requeijão Cremoso Betânia 200g,8.89,,8.89,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180112_gojjiqhcthc.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
39495ebd-9fe0-4d44-9423-aab5685798bf,Iogurte Integral Sabor Goiaba Betânia Kids Merendinha 100g,4.09,,4.09,,,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
7cc10341-7683-4b7b-837a-da227c34baa2,Bebida Láctea Bi Camada de Ameixa Betânia 150g,4.09,,4.09,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180539_e3yx0swc71.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
a5beedc9-28c5-4617-8a00-8012cad0ddcf,Bebida Láctea de Morango Betânia 540g,5.69,,5.69,Bandeja 540g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180101_2p9wtsjo284.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
a4de0abd-da44-4415-9dca-bd75740714cb,Coalhada Desnatada Betânia 140g,3.29,,3.29,Embalagem 140g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180546_s3cc5pn0el.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
f046d2f8-3733-422f-93ea-9122905a347d,"Iogurte de Morango Parcialmente Desnatado Betânia 1,25kg",14.49,,14.49,"Embalagem 1,35kg",820af392-002c-47b1-bfae-d7ef31743c7f/202210180941_3jy3axg1d4.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
5e2f898d-eb3d-4448-8914-3b914bd395ed,Iogurte Betânia Morango Bandejão 720g Leve 8 Pague 7,6.89,,6.89,Bandeja 720g,820af392-002c-47b1-bfae-d7ef31743c7f/202210190030_atr4d4rotie.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
0ad8e418-cfd5-419a-ba12-8d53b1d00a63,Iogurte Bicamada de Morango Betânia 150g,4.09,,4.09,Embalagem 150g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180105_h2zjnd6w29h.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
5ea9a85a-e26c-46e8-aeb4-41ddf87453cb,Iogurte Desnatado de Mel Betânia 900g,12.29,,12.29,Embalagem 900g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180622_kvqo4lwn1wb.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
5f365609-6ffa-4642-85fe-dacf153c9f27,Iogurte Integral Kids Merendinha de Morango Betânia 100g,4.09,,4.09,Embalagem 100g,820af392-002c-47b1-bfae-d7ef31743c7f/202210311357_0k4ngx89kt0w.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
a8299fd5-5994-443d-88c7-b7477d09ae37,Iogurte Natural Betânia Mel 170g,3.49,,3.49,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180454_whpbe788pcn.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
4f308514-1e0c-46e3-960f-d287d8ae110c,Iogurte Parcialmente Desnatado de Ameixa Betânia 900g,12.29,,12.29,Garrafa 900g,820af392-002c-47b1-bfae-d7ef31743c7f/202307071503_3ss2k4n1xi6.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
32547f97-1c8e-4e75-ba53-1474a7b7548e,Iogurte Yobem Triplo Zero Lactose Ameixa Betânia 850g,14.90,,14.90,Embalagem 850g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061223_98piuvvq819.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
b754fe8a-504b-4c47-a138-460e1e2289cd,Iogurte Yobem Triplo Zero Lactose Morango Betânia 800g,14.90,,14.90,Embalagem 800g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061205_45a4y4k2s4h.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
3c881dc9-a932-4c5d-ba0a-2d169e2f61b3,Iogurte Yobem Triplo Zero Lactose Papaia com Linhaça Betânia 850g,14.90,,14.90,Embalagem 850g,820af392-002c-47b1-bfae-d7ef31743c7f/202307061214_4jzhzwx8z3r.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
6537ef66-fcfb-4e88-94c0-d98a99265c0c,Iogurte de Laranja Cenoura Mel Betânia 170g,3.49,,3.49,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180103_as4vaz920k5.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
0480ae8b-742f-4da9-a9fb-033283ac2d63,Iogurte de Mel Betânia 170g,3.19,,3.19,Embalagem 170g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180542_hx4pibk18np.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
1f4760f4-7931-4f12-bb83-ca89d4d628f0,Leite Betânia Zero Lactose 1l,8.19,,8.19,Embalagem 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202210180100_ah67jxc3inn.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
09ede432-e1d0-4979-8f3d-a09ec216bf20,Leite Desnatado Longa Vida com Tampa Betânia 1l,6.39,,6.39,Embalagem 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202210180628_raoukna48ia.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
cbd4d0fe-3e30-46ff-8351-50d3b28e7610,Leite Uht Desnatado Camponesa 1l,6.99,,6.99,Unidade 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202307061051_kmpvf0s8uq.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
e2273fb7-dd98-496f-b97b-36695f70fc66,Leite Uht Integral Camponesa Caixa 1l,6.99,,6.99,Caixa 1l,820af392-002c-47b1-bfae-d7ef31743c7f/202307061034_65r6u57z4h8.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
79b11eb3-ec8f-496c-b11b-2b537dcec6ad,Leite em Pó Camponesa 200g Integral,8.59,,8.59,Unidade 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210192304_99mzn1p6339.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
21346347-1f94-4dd3-8f9a-91cc9cc95804,Leite em Pó Integral Betânia 200g,8.39,,8.39,Embalagem 200g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180100_q9ga2jz0uy7.jpg,Extra - Boa Viagem,PE,Recife,Imbiribeira,ec303738-17f8-4baf-aefb-8496732de6aa
8a988a41-4b99-4b9e-b98f-585d329b2c87,Manteiga com Sal Betânia 500g,27.39,31.79,27.39,Embalagem 500g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180530_t7d7gienn3b.jpg,Favorito - Ponta Negra,RN,Natal,Cidade Nova,ff41dbfb-d267-433c-b707-cac5f6b97fe8
5a6f6979-b2d5-4e8c-b4cb-b10a123ec823,Coalhada Desnatada Betânia 140g,4.17,,4.17,Embalagem 140g,820af392-002c-47b1-bfae-d7ef31743c7f/202210180546_s3cc5pn0el.jpg,Favorito - Ponta Negra,RN,Natal,Cidade Nova,ff41dbfb-d267-433c-b707-cac5f6b97fe8
